0	family_id	parent_fam_id
Gene::101929301	NA	NA
Gene::101929304	NA	NA
Gene::101929322	NA	NA
Gene::101929355	NA	NA
Gene::101929372	NA	NA
Gene::101929373	NA	NA
Gene::101929400	NA	NA
Gene::101929469	NA	NA
Gene::101929479	NA	NA
Gene::101929490	NA	NA
Gene::101929519	NA	NA
Gene::101929530	NA	NA
Gene::101929536	NA	NA
Gene::101929552	NA	NA
Gene::101929578	NA	NA
Gene::101929583	NA	NA
Gene::101929599	NA	NA
Gene::101929601	NA	NA
Gene::101929605	NA	NA
Gene::101929627	NA	NA
Gene::101929692	NA	NA
Gene::101929728	NA	NA
Gene::101929747	NA	NA
Gene::101929748	NA	NA
Gene::101929766	NA	NA
Gene::101929773	NA	NA
Gene::101929796	NA	NA
Gene::101929798	NA	NA
Gene::101929805	NA	NA
Gene::101929806	NA	NA
Gene::101929815	NA	NA
Gene::101929818	NA	NA
Gene::101929839	NA	NA
Gene::101929870	NA	NA
Gene::101929876	NA	NA
Gene::101929895	NA	NA
Gene::101929901	NA	NA
Gene::101929924	NA	NA
Gene::101929926	NA	NA
Gene::101929927	NA	NA
Gene::101929941	NA	NA
Gene::101929950	NA	NA
Gene::101929959	NA	NA
Gene::101929970	NA	NA
Gene::101929983	NA	NA
Gene::101929989	NA	NA
Gene::101929991	NA	NA
Gene::101929998	NA	NA
Gene::10193	58	26
Gene::101930006	NA	NA
Gene::101930013	NA	NA
Gene::101930023	NA	NA
Gene::101930027	NA	NA
Gene::101930032	NA	NA
Gene::101930047	NA	NA
Gene::101930049	NA	NA
Gene::101930075	NA	NA
Gene::101930085	NA	NA
Gene::101930111	NA	NA
Gene::101930115	NA	NA
Gene::101930119	NA	NA
Gene::101930123	NA	NA
Gene::101930125	NA	NA
Gene::101930145	NA	NA
Gene::101930165	NA	NA
Gene::101930168	NA	NA
Gene::101930169	NA	NA
Gene::101930171	NA	NA
Gene::101930332	NA	NA
Gene::10194	529	516
Gene::10194	28	26
Gene::10195	430	424
Gene::10196	2057	2058
Gene::10196	28	26
Gene::10196	3366	3370
Gene::10197	690	NA
Gene::10198	NA	NA
Gene::10199	694	NA
Gene::10199	1486	1484
Gene::102	47	901
Gene::102	471	NA
Gene::1020	496	3421
Gene::10200	NA	NA
Gene::10201	961	NA
Gene::10202	743	NA
Gene::10203	265	263
Gene::10204	NA	NA
Gene::10205	1410	NA
Gene::10205	590	589
Gene::10206	58	26
Gene::10206	59	NA
Gene::10207	NA	NA
Gene::10208	988	983
Gene::10208	366	996
Gene::10209	NA	NA
Gene::1021	496	3421
Gene::10210	58	26
Gene::10211	1114	NA
Gene::10212	1348	NA
Gene::10212	499	3332
Gene::10213	999	996
Gene::10213	690	NA
Gene::10214	1833	NA
Gene::10214	3480	NA
Gene::10215	420	NA
Gene::102157402	356	NA
Gene::102157402	1729	NA
Gene::10216	NA	NA
Gene::10217	1041	814
Gene::10217	1041	702
Gene::10217	1691	1690
Gene::10218	554	NA
Gene::10218	542	NA
Gene::10218	905	NA
Gene::10219	621	NA
Gene::10219	1298	NA
Gene::1022	496	3421
Gene::1022	1744	1745
Gene::10220	1932	542
Gene::10221	3417	1630
Gene::10223	1414	1410
Gene::10223	594	589
Gene::10223	590	589
Gene::10224	28	26
Gene::10224	3480	NA
Gene::10225	1410	NA
Gene::10225	471	NA
Gene::10225	594	589
Gene::10226	678	NA
Gene::10227	NA	NA
Gene::10228	818	1124
Gene::102288414	NA	NA
Gene::10229	NA	NA
Gene::10231	3797	NA
Gene::10232	NA	NA
Gene::10233	NA	NA
Gene::10234	NA	NA
Gene::10235	863	NA
Gene::10235	2321	NA
Gene::10236	725	NA
Gene::10236	1950	NA
Gene::10237	2186	752
Gene::10238	498	NA
Gene::10238	362	NA
Gene::10239	1673	1670
Gene::10239	1691	1690
Gene::1024	496	3421
Gene::1024	1061	NA
Gene::10240	646	1054
Gene::10240	1996	646
Gene::10241	3343	3728
Gene::10242	857	NA
Gene::10243	NA	NA
Gene::10244	NA	NA
Gene::10245	1552	NA
Gene::10245	1857	NA
Gene::10246	2169	752
Gene::10247	NA	NA
Gene::10248	3374	3376
Gene::10248	3375	NA
Gene::10249	NA	NA
Gene::1025	496	3421
Gene::1025	1281	1280
Gene::10250	NA	NA
Gene::10251	716	714
Gene::10251	2310	NA
Gene::10252	2310	NA
Gene::10253	2310	NA
Gene::10254	1115	1111
Gene::10256	760	NA
Gene::10256	1220	NA
Gene::10256	682	NA
Gene::10257	807	417
Gene::10257	454	NA
Gene::1026	NA	NA
Gene::10260	504	NA
Gene::10260	1691	1690
Gene::10261	590	589
Gene::10262	725	NA
Gene::10262	1517	1501
Gene::10262	1517	1521
Gene::10263	NA	NA
Gene::10265	526	516
Gene::10266	718	NA
Gene::10267	718	NA
Gene::10268	718	NA
Gene::10269	2105	2104
Gene::1027	NA	NA
Gene::10270	396	NA
Gene::10272	NA	NA
Gene::102723316	NA	NA
Gene::102723330	NA	NA
Gene::102723360	NA	NA
Gene::102723382	NA	NA
Gene::102723383	NA	NA
Gene::102723390	NA	NA
Gene::102723415	NA	NA
Gene::102723418	NA	NA
Gene::102723422	NA	NA
Gene::102723451	NA	NA
Gene::102723456	NA	NA
Gene::102723475	NA	NA
Gene::102723502	NA	NA
Gene::102723503	NA	NA
Gene::102723532	NA	NA
Gene::102723534	NA	NA
Gene::102723547	1851	NA
Gene::102723547	2293	NA
Gene::102723553	NA	NA
Gene::102723555	756	NA
Gene::102723566	NA	NA
Gene::102723613	NA	NA
Gene::102723623	NA	NA
Gene::102723631	1849	NA
Gene::102723643	NA	NA
Gene::102723655	NA	NA
Gene::102723665	NA	NA
Gene::102723680	1849	NA
Gene::102723713	NA	NA
Gene::102723722	NA	NA
Gene::102723727	NA	NA
Gene::102723728	NA	NA
Gene::102723730	NA	NA
Gene::102723737	1849	NA
Gene::102723743	NA	NA
Gene::102723750	NA	NA
Gene::102723780	NA	NA
Gene::102723796	NA	NA
Gene::102723805	NA	NA
Gene::102723822	NA	NA
Gene::102723849	756	NA
Gene::102723859	NA	NA
Gene::102723872	NA	NA
Gene::102723886	NA	NA
Gene::102723888	NA	NA
Gene::102723891	NA	NA
Gene::102723897	NA	NA
Gene::102723899	NA	NA
Gene::102723912	NA	NA
Gene::102723930	NA	NA
Gene::102723936	NA	NA
Gene::102723955	NA	NA
Gene::102723971	NA	NA
Gene::102723981	NA	NA
Gene::102723996	NA	NA
Gene::102724014	NA	NA
Gene::102724017	NA	NA
Gene::102724023	NA	NA
Gene::102724052	NA	NA
Gene::102724062	NA	NA
Gene::102724064	NA	NA
Gene::102724101	NA	NA
Gene::102724123	NA	NA
Gene::102724127	NA	NA
Gene::102724135	NA	NA
Gene::102724159	NA	NA
Gene::102724164	NA	NA
Gene::102724175	NA	NA
Gene::102724179	NA	NA
Gene::102724183	NA	NA
Gene::102724184	NA	NA
Gene::102724187	NA	NA
Gene::102724197	NA	NA
Gene::102724200	NA	NA
Gene::102724205	NA	NA
Gene::102724207	NA	NA
Gene::102724219	NA	NA
Gene::102724229	NA	NA
Gene::102724235	NA	NA
Gene::102724237	NA	NA
Gene::102724250	NA	NA
Gene::102724258	NA	NA
Gene::102724279	NA	NA
Gene::102724334	NA	NA
Gene::102724356	NA	NA
Gene::102724371	NA	NA
Gene::102724378	NA	NA
Gene::102724385	NA	NA
Gene::102724398	NA	NA
Gene::102724404	NA	NA
Gene::102724426	NA	NA
Gene::102724427	NA	NA
Gene::102724428	NA	NA
Gene::102724436	NA	NA
Gene::102724441	NA	NA
Gene::102724446	NA	NA
Gene::102724473	1845	NA
Gene::102724474	NA	NA
Gene::102724485	NA	NA
Gene::102724488	NA	NA
Gene::102724536	NA	NA
Gene::102724560	NA	NA
Gene::102724580	NA	NA
Gene::102724594	NA	NA
Gene::102724610	NA	NA
Gene::102724624	NA	NA
Gene::102724631	685	403
Gene::102724642	NA	NA
Gene::102724646	NA	NA
Gene::102724652	NA	NA
Gene::102724657	NA	NA
Gene::102724665	NA	NA
Gene::102724668	NA	NA
Gene::102724694	NA	NA
Gene::102724708	NA	NA
Gene::102724728	NA	NA
Gene::102724730	NA	NA
Gene::102724742	NA	NA
Gene::102724751	NA	NA
Gene::102724770	NA	NA
Gene::102724777	NA	NA
Gene::102724782	NA	NA
Gene::102724788	NA	NA
Gene::102724813	NA	NA
Gene::102724823	NA	NA
Gene::102724828	NA	NA
Gene::102724843	NA	NA
Gene::102724844	NA	NA
Gene::102724862	NA	NA
Gene::102724877	NA	NA
Gene::102724904	NA	NA
Gene::102724908	NA	NA
Gene::102724928	NA	NA
Gene::102724951	NA	NA
Gene::102724957	NA	NA
Gene::102724965	NA	NA
Gene::102724970	NA	NA
Gene::102724984	NA	NA
Gene::102724985	NA	NA
Gene::102724988	NA	NA
Gene::102724991	NA	NA
Gene::102724992	NA	NA
Gene::102724993	NA	NA
Gene::102724994	NA	NA
Gene::102724995	NA	NA
Gene::102725001	NA	NA
Gene::102725009	NA	NA
Gene::102725015	NA	NA
Gene::102725016	NA	NA
Gene::102725017	NA	NA
Gene::102725021	NA	NA
Gene::102725022	NA	NA
Gene::102725023	NA	NA
Gene::102725024	NA	NA
Gene::102725029	NA	NA
Gene::102725031	NA	NA
Gene::102725034	NA	NA
Gene::102725035	NA	NA
Gene::102725043	NA	NA
Gene::102725060	NA	NA
Gene::102725070	NA	NA
Gene::102725072	NA	NA
Gene::102725091	NA	NA
Gene::102725092	NA	NA
Gene::102725104	NA	NA
Gene::102725106	NA	NA
Gene::102725117	NA	NA
Gene::102725121	NA	NA
Gene::102725126	NA	NA
Gene::102725138	NA	NA
Gene::102725144	NA	NA
Gene::102725155	NA	NA
Gene::102725179	NA	NA
Gene::102725191	NA	NA
Gene::102725204	NA	NA
Gene::102725205	NA	NA
Gene::102725207	NA	NA
Gene::102725210	NA	NA
Gene::102725236	NA	NA
Gene::102725241	NA	NA
Gene::10273	365	NA
Gene::10273	769	NA
Gene::10274	1492	NA
Gene::10274	1060	NA
Gene::10274	2239	NA
Gene::10276	682	NA
Gene::10276	722	1958
Gene::10277	365	NA
Gene::10278	469	NA
Gene::10279	738	NA
Gene::1028	NA	NA
Gene::10280	NA	NA
Gene::102800317	NA	NA
Gene::10281	1992	788
Gene::10282	1124	NA
Gene::10283	1498	NA
Gene::10283	1508	1518
Gene::10283	1516	1518
Gene::10283	909	921
Gene::10283	1510	1518
Gene::10284	1508	1518
Gene::10284	1236	NA
Gene::10284	1510	1518
Gene::10284	1306	2102
Gene::10285	780	NA
Gene::10285	1504	1518
Gene::10286	1361	1510
Gene::10286	1361	1507
Gene::10286	1361	1508
Gene::10286	1361	1516
Gene::10286	1510	1518
Gene::10287	720	NA
Gene::10287	1691	1690
Gene::10288	1410	NA
Gene::10288	1182	630
Gene::10288	471	NA
Gene::10289	NA	NA
Gene::1029	NA	NA
Gene::10290	1668	1630
Gene::10290	593	589
Gene::10291	1555	1501
Gene::10291	1501	1504
Gene::10291	1501	1510
Gene::10291	1501	1507
Gene::10291	1501	1508
Gene::10291	1501	1516
Gene::10293	58	26
Gene::10294	584	582
Gene::10295	3649	3652
Gene::10295	3633	NA
Gene::10296	1561	NA
Gene::10297	409	1492
Gene::10298	3689	3682
Gene::10299	NA	NA
Gene::103	1303	1302
Gene::1030	NA	NA
Gene::10300	362	NA
Gene::10302	952	NA
Gene::10302	1691	1690
Gene::10307	1691	1690
Gene::10308	28	26
Gene::10308	3480	NA
Gene::10309	473	NA
Gene::1031	403	NA
Gene::10311	NA	NA
Gene::10312	415	412
Gene::10312	1691	1690
Gene::10313	2322	NA
Gene::10314	3747	NA
Gene::10316	239	220
Gene::10317	426	424
Gene::10318	NA	NA
Gene::10319	626	NA
Gene::1032	403	NA
Gene::10320	694	NA
Gene::10320	28	26
Gene::10321	1355	1356
Gene::10322	1399	3349
Gene::10322	87	26
Gene::10322	3410	3529
Gene::10324	861	NA
Gene::10324	617	NA
Gene::10325	1984	358
Gene::10326	591	589
Gene::10326	747	NA
Gene::10326	471	NA
Gene::10326	590	589
Gene::10327	399	NA
Gene::10328	1911	NA
Gene::10329	NA	NA
Gene::1033	900	711
Gene::10330	2320	NA
Gene::10331	426	424
Gene::10332	471	NA
Gene::10333	471	NA
Gene::10333	948	1296
Gene::103344718	NA	NA
Gene::103344928	1987	788
Gene::10335	NA	NA
Gene::10336	61	NA
Gene::10336	58	26
Gene::10342	NA	NA
Gene::10343	NA	NA
Gene::10344	3640	483
Gene::10345	NA	NA
Gene::10346	870	NA
Gene::10346	58	26
Gene::10346	59	NA
Gene::10347	805	417
Gene::10347	1210	414
Gene::10349	805	417
Gene::10350	805	417
Gene::10351	805	417
Gene::10352	131	130
Gene::1036	NA	NA
Gene::10360	NA	NA
Gene::10361	NA	NA
Gene::10362	512	510
Gene::10362	1386	2102
Gene::10363	512	510
Gene::10365	28	26
Gene::10365	624	NA
Gene::10367	863	NA
Gene::10367	3507	NA
Gene::10368	1511	253
Gene::10368	1511	1471
Gene::10369	1511	253
Gene::10369	1511	1471
Gene::10370	NA	NA
Gene::10371	736	NA
Gene::10371	594	589
Gene::10376	3660	778
Gene::10379	1743	NA
Gene::1038	NA	NA
Gene::10380	1079	1066
Gene::10381	3661	3565
Gene::10381	3661	778
Gene::10382	3661	3565
Gene::10382	3661	778
Gene::10383	3661	3565
Gene::10383	3661	778
Gene::10384	458	NA
Gene::10384	590	589
Gene::10385	458	NA
Gene::10385	592	589
Gene::10385	590	589
Gene::10388	NA	NA
Gene::10389	760	NA
Gene::10389	1263	NA
Gene::1039	NA	NA
Gene::10390	NA	NA
Gene::10391	495	NA
Gene::10391	362	NA
Gene::103910	2040	657
Gene::103910	2040	863
Gene::10392	666	NA
Gene::10392	959	NA
Gene::10393	402	NA
Gene::10394	1298	NA
Gene::10395	759	NA
Gene::10395	721	NA
Gene::10396	1210	414
Gene::10397	1842	NA
Gene::10398	2040	657
Gene::10398	2040	863
Gene::10399	NA	NA
Gene::104	1303	1302
Gene::1040	NA	NA
Gene::10400	3353	3349
Gene::10400	3372	3350
Gene::10401	85	26
Gene::10401	1691	1690
Gene::10402	438	424
Gene::10403	1573	1574
Gene::10404	1321	NA
Gene::10406	361	NA
Gene::10407	NA	NA
Gene::10409	NA	NA
Gene::1041	NA	NA
Gene::10410	1600	NA
Gene::10410	1598	NA
Gene::10411	2329	NA
Gene::10412	1729	NA
Gene::10413	NA	NA
Gene::10417	NA	NA
Gene::10418	NA	NA
Gene::10419	2057	2058
Gene::10419	3366	3370
Gene::10420	1617	3672
Gene::10421	694	NA
Gene::10421	1503	1506
Gene::10421	1503	1520
Gene::10422	NA	NA
Gene::10423	NA	NA
Gene::10424	1282	NA
Gene::10425	1391	NA
Gene::10425	58	26
Gene::10426	2224	NA
Gene::10427	1960	1961
Gene::10427	1691	1690
Gene::10428	NA	NA
Gene::1043	471	NA
Gene::10430	3736	3735
Gene::10432	725	NA
Gene::104326056	NA	NA
Gene::10434	1749	NA
Gene::10435	1164	NA
Gene::10436	1484	1729
Gene::10436	1294	3349
Gene::10436	3371	3350
Gene::10437	NA	NA
Gene::10438	NA	NA
Gene::10439	2314	NA
Gene::1044	518	517
Gene::10440	1552	NA
Gene::10440	1857	NA
Gene::10443	NA	NA
Gene::10444	6	NA
Gene::10444	1492	NA
Gene::10445	595	3341
Gene::10445	1482	NA
Gene::10446	593	589
Gene::10447	NA	NA
Gene::10449	NA	NA
Gene::1045	518	517
Gene::10450	1507	1518
Gene::10450	1508	1518
Gene::10450	1516	1518
Gene::10450	725	NA
Gene::10450	909	921
Gene::10450	1510	1518
Gene::10451	741	NA
Gene::10451	1691	1690
Gene::10451	682	NA
Gene::10451	722	1958
Gene::10452	1229	NA
Gene::10454	NA	NA
Gene::10455	NA	NA
Gene::10456	NA	NA
Gene::10457	NA	NA
Gene::10458	1287	1292
Gene::10459	548	NA
Gene::10459	535	NA
Gene::1046	518	517
Gene::10460	1943	NA
Gene::10461	593	589
Gene::10461	321	320
Gene::10461	555	NA
Gene::10462	1298	NA
Gene::10462	471	NA
Gene::10463	2181	752
Gene::10464	NA	NA
Gene::10465	1502	1506
Gene::10465	909	921
Gene::10466	493	NA
Gene::10467	83	26
Gene::10467	1329	3341
Gene::10468	NA	NA
Gene::10469	1552	NA
Gene::1047	NA	NA
Gene::10471	1496	3635
Gene::10471	956	NA
Gene::10471	1691	1690
Gene::10472	861	NA
Gene::10472	28	26
Gene::10473	511	510
Gene::10474	1058	NA
Gene::10474	1059	NA
Gene::10475	58	26
Gene::10475	59	NA
Gene::10476	NA	NA
Gene::10477	102	NA
Gene::10478	2176	752
Gene::10478	1691	1690
Gene::10479	2162	752
Gene::1048	593	589
Gene::1048	906	1317
Gene::1048	471	NA
Gene::1048	590	589
Gene::10480	1492	NA
Gene::10480	1121	NA
Gene::10481	518	517
Gene::10482	1691	1690
Gene::10483	1960	1961
Gene::10484	1960	1961
Gene::10485	NA	NA
Gene::10486	NA	NA
Gene::10487	NA	NA
Gene::10488	1970	506
Gene::10488	1691	1690
Gene::10489	NA	NA
Gene::10490	1124	NA
Gene::104909134	NA	NA
Gene::10491	1925	NA
Gene::10492	725	NA
Gene::10492	1950	NA
Gene::10493	NA	NA
Gene::10494	1371	NA
Gene::10494	3774	3772
Gene::10495	725	NA
Gene::10497	836	823
Gene::10498	2057	2058
Gene::10498	3366	3370
Gene::10499	486	484
Gene::10499	420	NA
Gene::10499	2127	NA
Gene::105	1303	1302
Gene::1050	1165	NA
Gene::1050	506	NA
Gene::10500	736	NA
Gene::10501	736	NA
Gene::10505	736	NA
Gene::10507	736	NA
Gene::10507	471	NA
Gene::10507	594	589
Gene::10509	736	NA
Gene::1051	1165	NA
Gene::1051	506	NA
Gene::10512	593	589
Gene::10512	736	NA
Gene::10513	NA	NA
Gene::10514	1492	NA
Gene::10514	1787	3336
Gene::10516	556	NA
Gene::10517	559	557
Gene::10517	362	NA
Gene::10518	863	NA
Gene::10519	863	NA
Gene::1052	1165	NA
Gene::1052	506	NA
Gene::10520	28	26
Gene::10520	3480	NA
Gene::10521	499	3332
Gene::10522	87	26
Gene::10522	3515	NA
Gene::10523	579	NA
Gene::10523	1504	1518
Gene::10524	1584	486
Gene::10524	1634	3341
Gene::10524	3404	66
Gene::10525	583	582
Gene::10526	596	NA
Gene::10527	596	NA
Gene::10527	1835	1838
Gene::10528	1485	1484
Gene::10528	1835	1838
Gene::10528	1691	1690
Gene::10529	1218	26
Gene::10529	2240	NA
Gene::1053	1165	NA
Gene::1053	506	NA
Gene::10531	1440	NA
Gene::10533	100	NA
Gene::10533	1022	NA
Gene::10534	NA	NA
Gene::10535	NA	NA
Gene::10536	1925	NA
Gene::105369139	NA	NA
Gene::105369140	NA	NA
Gene::105369145	3418	NA
Gene::105369146	NA	NA
Gene::105369148	NA	NA
Gene::105369153	NA	NA
Gene::105369154	NA	NA
Gene::105369155	NA	NA
Gene::105369159	NA	NA
Gene::105369169	NA	NA
Gene::105369174	NA	NA
Gene::105369175	NA	NA
Gene::105369176	NA	NA
Gene::105369184	NA	NA
Gene::105369186	NA	NA
Gene::105369188	NA	NA
Gene::105369189	NA	NA
Gene::105369190	NA	NA
Gene::105369191	NA	NA
Gene::105369199	NA	NA
Gene::105369200	NA	NA
Gene::105369201	NA	NA
Gene::105369202	NA	NA
Gene::105369204	NA	NA
Gene::105369205	NA	NA
Gene::105369209	NA	NA
Gene::105369212	NA	NA
Gene::105369214	NA	NA
Gene::105369215	NA	NA
Gene::105369216	NA	NA
Gene::105369230	NA	NA
Gene::105369233	NA	NA
Gene::105369236	NA	NA
Gene::105369237	NA	NA
Gene::105369238	NA	NA
Gene::105369239	NA	NA
Gene::105369240	NA	NA
Gene::105369241	NA	NA
Gene::105369243	NA	NA
Gene::105369244	NA	NA
Gene::105369245	NA	NA
Gene::105369246	NA	NA
Gene::105369247	NA	NA
Gene::105369257	NA	NA
Gene::105369258	NA	NA
Gene::105369259	NA	NA
Gene::105369261	NA	NA
Gene::105369264	NA	NA
Gene::105369266	NA	NA
Gene::105369270	NA	NA
Gene::105369271	NA	NA
Gene::105369273	NA	NA
Gene::105369274	NA	NA
Gene::105369275	NA	NA
Gene::105369276	NA	NA
Gene::105369277	NA	NA
Gene::105369280	NA	NA
Gene::105369282	NA	NA
Gene::105369311	NA	NA
Gene::105369316	NA	NA
Gene::105369337	NA	NA
Gene::105369358	NA	NA
Gene::105369425	NA	NA
Gene::105369433	NA	NA
Gene::105369444	NA	NA
Gene::105369445	NA	NA
Gene::105369447	NA	NA
Gene::105369535	NA	NA
Gene::105369546	NA	NA
Gene::105369552	NA	NA
Gene::105369590	NA	NA
Gene::105369591	NA	NA
Gene::105369637	NA	NA
Gene::105369647	NA	NA
Gene::105369660	NA	NA
Gene::105369669	NA	NA
Gene::105369728	NA	NA
Gene::105369766	NA	NA
Gene::105369769	NA	NA
Gene::105369834	NA	NA
Gene::105369868	NA	NA
Gene::105369869	NA	NA
Gene::105369889	NA	NA
Gene::105369914	NA	NA
Gene::105369970	NA	NA
Gene::105369971	NA	NA
Gene::105369972	NA	NA
Gene::105369997	NA	NA
Gene::10537	NA	NA
Gene::105370036	NA	NA
Gene::105370045	NA	NA
Gene::105370059	NA	NA
Gene::105370098	NA	NA
Gene::105370099	NA	NA
Gene::105370172	NA	NA
Gene::105370199	NA	NA
Gene::105370288	NA	NA
Gene::105370294	NA	NA
Gene::105370295	NA	NA
Gene::105370296	NA	NA
Gene::105370297	NA	NA
Gene::105370298	NA	NA
Gene::105370362	NA	NA
Gene::105370367	NA	NA
Gene::105370368	NA	NA
Gene::105370369	NA	NA
Gene::105370374	NA	NA
Gene::105370378	NA	NA
Gene::105370380	NA	NA
Gene::105370399	NA	NA
Gene::105370548	NA	NA
Gene::105370551	NA	NA
Gene::105370553	NA	NA
Gene::105370554	NA	NA
Gene::105370579	NA	NA
Gene::105370641	NA	NA
Gene::105370649	NA	NA
Gene::105370687	NA	NA
Gene::105370691	NA	NA
Gene::105370705	NA	NA
Gene::105370706	NA	NA
Gene::105370707	NA	NA
Gene::105370708	NA	NA
Gene::105370719	NA	NA
Gene::105370720	NA	NA
Gene::105370748	NA	NA
Gene::105370815	NA	NA
Gene::105370828	NA	NA
Gene::105370838	NA	NA
Gene::105370849	NA	NA
Gene::105370909	NA	NA
Gene::105370929	NA	NA
Gene::105370939	NA	NA
Gene::105370940	NA	NA
Gene::105370941	NA	NA
Gene::105370942	NA	NA
Gene::105370943	NA	NA
Gene::105370945	NA	NA
Gene::105370971	NA	NA
Gene::105370980	NA	NA
Gene::105371026	NA	NA
Gene::105371031	NA	NA
Gene::105371033	NA	NA
Gene::105371034	NA	NA
Gene::105371035	NA	NA
Gene::105371045	NA	NA
Gene::105371063	NA	NA
Gene::105371095	NA	NA
Gene::105371099	NA	NA
Gene::105371112	NA	NA
Gene::105371127	NA	NA
Gene::105371128	NA	NA
Gene::105371130	NA	NA
Gene::105371136	NA	NA
Gene::105371162	NA	NA
Gene::105371164	NA	NA
Gene::105371169	NA	NA
Gene::105371179	NA	NA
Gene::105371184	NA	NA
Gene::105371185	NA	NA
Gene::105371186	NA	NA
Gene::105371187	NA	NA
Gene::105371188	NA	NA
Gene::105371189	NA	NA
Gene::105371191	NA	NA
Gene::105371192	NA	NA
Gene::105371193	NA	NA
Gene::105371215	NA	NA
Gene::105371242	NA	NA
Gene::105371253	NA	NA
Gene::105371346	NA	NA
Gene::105371371	NA	NA
Gene::105371397	NA	NA
Gene::105371405	NA	NA
Gene::105371409	NA	NA
Gene::105371414	NA	NA
Gene::105371417	NA	NA
Gene::105371419	NA	NA
Gene::105371420	NA	NA
Gene::105371424	NA	NA
Gene::105371430	NA	NA
Gene::105371432	NA	NA
Gene::105371437	NA	NA
Gene::105371448	NA	NA
Gene::105371478	NA	NA
Gene::105371486	NA	NA
Gene::105371558	NA	NA
Gene::105371566	NA	NA
Gene::105371591	NA	NA
Gene::105371592	NA	NA
Gene::105371641	NA	NA
Gene::105371697	NA	NA
Gene::105371727	NA	NA
Gene::105371729	NA	NA
Gene::105371730	NA	NA
Gene::105371752	NA	NA
Gene::105371789	NA	NA
Gene::105371810	NA	NA
Gene::105371844	NA	NA
Gene::105371899	NA	NA
Gene::105371905	NA	NA
Gene::105371907	NA	NA
Gene::105371910	NA	NA
Gene::105371921	NA	NA
Gene::105371930	NA	NA
Gene::105371931	NA	NA
Gene::105371932	NA	NA
Gene::105371933	NA	NA
Gene::105371934	NA	NA
Gene::105371935	NA	NA
Gene::105371936	NA	NA
Gene::105371937	NA	NA
Gene::105371944	NA	NA
Gene::105372013	NA	NA
Gene::105372014	NA	NA
Gene::105372015	NA	NA
Gene::105372022	NA	NA
Gene::105372109	NA	NA
Gene::105372192	NA	NA
Gene::105372204	NA	NA
Gene::105372231	NA	NA
Gene::105372267	NA	NA
Gene::105372269	NA	NA
Gene::105372271	NA	NA
Gene::105372277	NA	NA
Gene::105372280	NA	NA
Gene::105372285	NA	NA
Gene::105372315	NA	NA
Gene::105372319	NA	NA
Gene::105372328	NA	NA
Gene::105372342	NA	NA
Gene::105372343	NA	NA
Gene::105372344	NA	NA
Gene::105372373	NA	NA
Gene::105372378	NA	NA
Gene::105372382	203	201
Gene::105372384	NA	NA
Gene::105372386	NA	NA
Gene::105372387	NA	NA
Gene::105372389	NA	NA
Gene::105372412	NA	NA
Gene::105372417	NA	NA
Gene::105372444	NA	NA
Gene::105372474	NA	NA
Gene::105372476	NA	NA
Gene::105372478	NA	NA
Gene::105372481	NA	NA
Gene::105372483	NA	NA
Gene::105372487	NA	NA
Gene::105372489	NA	NA
Gene::105372490	NA	NA
Gene::105372493	NA	NA
Gene::105372496	NA	NA
Gene::105372559	NA	NA
Gene::105372569	NA	NA
Gene::105372585	NA	NA
Gene::105372682	NA	NA
Gene::105372704	NA	NA
Gene::105372714	NA	NA
Gene::105372715	NA	NA
Gene::105372723	NA	NA
Gene::105372731	NA	NA
Gene::105372811	NA	NA
Gene::105372824	NA	NA
Gene::105372834	NA	NA
Gene::105372836	NA	NA
Gene::105372843	NA	NA
Gene::105372844	NA	NA
Gene::105372847	NA	NA
Gene::105372855	NA	NA
Gene::105372867	NA	NA
Gene::105372872	NA	NA
Gene::105372883	NA	NA
Gene::105372911	NA	NA
Gene::105372954	NA	NA
Gene::105373057	NA	NA
Gene::105373071	NA	NA
Gene::105373073	NA	NA
Gene::105373090	NA	NA
Gene::105373091	NA	NA
Gene::105373093	NA	NA
Gene::105373094	NA	NA
Gene::105373099	NA	NA
Gene::105373102	NA	NA
Gene::105373132	NA	NA
Gene::105373133	NA	NA
Gene::105373154	NA	NA
Gene::105373156	NA	NA
Gene::105373157	NA	NA
Gene::105373200	NA	NA
Gene::105373226	NA	NA
Gene::105373237	NA	NA
Gene::105373242	NA	NA
Gene::105373243	NA	NA
Gene::105373244	NA	NA
Gene::105373256	NA	NA
Gene::105373268	NA	NA
Gene::105373274	NA	NA
Gene::105373277	NA	NA
Gene::105373278	NA	NA
Gene::105373280	NA	NA
Gene::105373289	NA	NA
Gene::105373297	NA	NA
Gene::105373311	NA	NA
Gene::105373314	NA	NA
Gene::105373316	NA	NA
Gene::105373347	NA	NA
Gene::105373352	NA	NA
Gene::105373353	NA	NA
Gene::105373356	NA	NA
Gene::105373368	NA	NA
Gene::105373377	NA	NA
Gene::105373380	NA	NA
Gene::105373381	NA	NA
Gene::105373382	NA	NA
Gene::105373386	NA	NA
Gene::105373392	NA	NA
Gene::105373395	NA	NA
Gene::105373397	NA	NA
Gene::105373434	NA	NA
Gene::105373442	NA	NA
Gene::105373468	NA	NA
Gene::105373471	NA	NA
Gene::105373472	NA	NA
Gene::105373474	NA	NA
Gene::105373477	NA	NA
Gene::105373480	NA	NA
Gene::105373489	NA	NA
